Vds,Vgs,Ids,W,L,T
0.1,-20.0,5.0989e-12,20,10,80
0.1,-19.8,5.0989e-12,20,10,80
0.1,-19.6,5.0989e-12,20,10,80
0.1,-19.4,5.0989e-12,20,10,80
0.1,-19.2,5.0989e-12,20,10,80
0.1,-19.0,5.0989e-12,20,10,80
0.1,-18.8,5.0989e-12,20,10,80
0.1,-18.6,5.0989e-12,20,10,80
0.1,-18.4,5.0989e-12,20,10,80
0.1,-18.2,5.0989e-12,20,10,80
0.1,-18.0,5.0989e-12,20,10,80
0.1,-17.8,5.0989e-12,20,10,80
0.1,-17.6,5.0989e-12,20,10,80
0.1,-17.4,5.0989e-12,20,10,80
0.1,-17.2,5.0989e-12,20,10,80
0.1,-17.0,5.0989e-12,20,10,80
0.1,-16.8,5.0989e-12,20,10,80
0.1,-16.6,5.0989e-12,20,10,80
0.1,-16.4,5.0989e-12,20,10,80
0.1,-16.2,5.0989e-12,20,10,80
0.1,-16.0,5.0989e-12,20,10,80
0.1,-15.8,5.0989e-12,20,10,80
0.1,-15.6,5.0989e-12,20,10,80
0.1,-15.4,5.0989e-12,20,10,80
0.1,-15.2,5.0989e-12,20,10,80
0.1,-15.0,5.0989e-12,20,10,80
0.1,-14.8,5.0989e-12,20,10,80
0.1,-14.6,5.0989e-12,20,10,80
0.1,-14.4,5.0989e-12,20,10,80
0.1,-14.2,5.0989e-12,20,10,80
0.1,-14.0,5.0989e-12,20,10,80
0.1,-13.8,5.0989e-12,20,10,80
0.1,-13.6,5.0989e-12,20,10,80
0.1,-13.4,5.0989e-12,20,10,80
0.1,-13.2,5.0989e-12,20,10,80
0.1,-13.0,5.0989e-12,20,10,80
0.1,-12.8,5.0989e-12,20,10,80
0.1,-12.6,5.0989e-12,20,10,80
0.1,-12.4,5.0989e-12,20,10,80
0.1,-12.2,5.0989e-12,20,10,80
0.1,-12.0,5.0989e-12,20,10,80
0.1,-11.8,5.0989e-12,20,10,80
0.1,-11.6,5.0989e-12,20,10,80
0.1,-11.4,5.0989e-12,20,10,80
0.1,-11.2,5.0989e-12,20,10,80
0.1,-11.0,5.0989e-12,20,10,80
0.1,-10.8,5.0989e-12,20,10,80
0.1,-10.6,5.0989e-12,20,10,80
0.1,-10.4,5.0989e-12,20,10,80
0.1,-10.2,5.0989e-12,20,10,80
0.1,-10.0,5.0989e-12,20,10,80
0.1,-9.8,5.0989e-12,20,10,80
0.1,-9.6,5.0989e-12,20,10,80
0.1,-9.4,5.0989e-12,20,10,80
0.1,-9.2,5.0989e-12,20,10,80
0.1,-9.0,5.0989e-12,20,10,80
0.1,-8.8,5.0989e-12,20,10,80
0.1,-8.6,5.0989e-12,20,10,80
0.1,-8.4,5.0989e-12,20,10,80
0.1,-8.2,5.0989e-12,20,10,80
0.1,-8.0,5.0989e-12,20,10,80
0.1,-7.8,5.0989e-12,20,10,80
0.1,-7.6,5.0989e-12,20,10,80
0.1,-7.4,5.0989e-12,20,10,80
0.1,-7.2,5.0989e-12,20,10,80
0.1,-7.0,5.0989e-12,20,10,80
0.1,-6.8,5.0989e-12,20,10,80
0.1,-6.6,5.0989e-12,20,10,80
0.1,-6.4,5.0989e-12,20,10,80
0.1,-6.2,5.0989e-12,20,10,80
0.1,-6.0,5.0989e-12,20,10,80
0.1,-5.8,5.0989e-12,20,10,80
0.1,-5.6,5.0989e-12,20,10,80
0.1,-5.4,5.0989e-12,20,10,80
0.1,-5.2,5.0989e-12,20,10,80
0.1,-5.0,5.0989e-12,20,10,80
0.1,-4.8,5.0989e-12,20,10,80
0.1,-4.6,5.0989e-12,20,10,80
0.1,-4.4,5.0989e-12,20,10,80
0.1,-4.2,5.0989e-12,20,10,80
0.1,-4.0,5.0989e-12,20,10,80
0.1,-3.8,5.0989e-12,20,10,80
0.1,-3.6,5.0989e-12,20,10,80
0.1,-3.4,5.0989e-12,20,10,80
0.1,-3.2,5.0989e-12,20,10,80
0.1,-3.0,5.0989e-12,20,10,80
0.1,-2.8,5.0989e-12,20,10,80
0.1,-2.6,5.0989e-12,20,10,80
0.1,-2.4,5.0989e-12,20,10,80
0.1,-2.2,5.0989e-12,20,10,80
0.1,-2.0,5.0989e-12,20,10,80
0.1,-1.8,5.0989e-12,20,10,80
0.1,-1.6,5.0989e-12,20,10,80
0.1,-1.4,5.0989e-12,20,10,80
0.1,-1.2,5.0989e-12,20,10,80
0.1,-1.0,5.099e-12,20,10,80
0.1,-0.8,5.099e-12,20,10,80
0.1,-0.6,5.0999e-12,20,10,80
0.1,-0.4,5.1095e-12,20,10,80
0.1,-0.2,5.2212e-12,20,10,80
0.1,-3.7581e-14,6.522e-12,20,10,80
0.1,0.2,2.1668e-11,20,10,80
0.1,0.4,1.9313e-10,20,10,80
0.1,0.6,1.6987e-09,20,10,80
0.1,0.8,7.192e-09,20,10,80
0.1,1.0,1.5772e-08,20,10,80
0.1,1.2,2.6137e-08,20,10,80
0.1,1.4,3.8192e-08,20,10,80
0.1,1.6,5.2038e-08,20,10,80
0.1,1.8,6.7769e-08,20,10,80
0.1,2.0,8.5439e-08,20,10,80
0.1,2.2,1.0508e-07,20,10,80
0.1,2.4,1.2668e-07,20,10,80
0.1,2.6,1.5023e-07,20,10,80
0.1,2.8,1.7569e-07,20,10,80
0.1,3.0,2.03e-07,20,10,80
0.1,3.2,2.3212e-07,20,10,80
0.1,3.4,2.6298e-07,20,10,80
0.1,3.6,2.9551e-07,20,10,80
0.1,3.8,3.2965e-07,20,10,80
0.1,4.0,3.6532e-07,20,10,80
0.1,4.2,4.0245e-07,20,10,80
0.1,4.4,4.4098e-07,20,10,80
0.1,4.6,4.8083e-07,20,10,80
0.1,4.8,5.2194e-07,20,10,80
0.1,5.0,5.6424e-07,20,10,80
0.1,5.2,6.0766e-07,20,10,80
0.1,5.4,6.5214e-07,20,10,80
0.1,5.6,6.9761e-07,20,10,80
0.1,5.8,7.4402e-07,20,10,80
0.1,6.0,7.913e-07,20,10,80
0.1,6.2,8.394e-07,20,10,80
0.1,6.4,8.8826e-07,20,10,80
0.1,6.6,9.3783e-07,20,10,80
0.1,6.8,9.8806e-07,20,10,80
0.1,7.0,1.0389e-06,20,10,80
0.1,7.2,1.0903e-06,20,10,80
0.1,7.4,1.1422e-06,20,10,80
0.1,7.6,1.1946e-06,20,10,80
0.1,7.8,1.2475e-06,20,10,80
0.1,8.0,1.3007e-06,20,10,80
0.1,8.2,1.3543e-06,20,10,80
0.1,8.4,1.4082e-06,20,10,80
0.1,8.6,1.4623e-06,20,10,80
0.1,8.8,1.5168e-06,20,10,80
0.1,9.0,1.5715e-06,20,10,80
0.1,9.2,1.6263e-06,20,10,80
0.1,9.4,1.6813e-06,20,10,80
0.1,9.6,1.7365e-06,20,10,80
0.1,9.8,1.7918e-06,20,10,80
0.1,10.0,1.8472e-06,20,10,80
0.1,10.2,1.9026e-06,20,10,80
0.1,10.4,1.9581e-06,20,10,80
0.1,10.6,2.0137e-06,20,10,80
0.1,10.8,2.0692e-06,20,10,80
0.1,11.0,2.1248e-06,20,10,80
0.1,11.2,2.1803e-06,20,10,80
0.1,11.4,2.2358e-06,20,10,80
0.1,11.6,2.2912e-06,20,10,80
0.1,11.8,2.3466e-06,20,10,80
0.1,12.0,2.4019e-06,20,10,80
0.1,12.2,2.4571e-06,20,10,80
0.1,12.4,2.5122e-06,20,10,80
0.1,12.6,2.5672e-06,20,10,80
0.1,12.8,2.6221e-06,20,10,80
0.1,13.0,2.6768e-06,20,10,80
0.1,13.2,2.7314e-06,20,10,80
0.1,13.4,2.7858e-06,20,10,80
0.1,13.6,2.8401e-06,20,10,80
0.1,13.8,2.8942e-06,20,10,80
0.1,14.0,2.9482e-06,20,10,80
0.1,14.2,3.002e-06,20,10,80
0.1,14.4,3.0556e-06,20,10,80
0.1,14.6,3.109e-06,20,10,80
0.1,14.8,3.1622e-06,20,10,80
0.1,15.0,3.2152e-06,20,10,80
0.1,15.2,3.268e-06,20,10,80
0.1,15.4,3.3206e-06,20,10,80
0.1,15.6,3.3729e-06,20,10,80
0.1,15.8,3.4251e-06,20,10,80
0.1,16.0,3.4771e-06,20,10,80
0.1,16.2,3.5288e-06,20,10,80
0.1,16.4,3.5803e-06,20,10,80
0.1,16.6,3.6315e-06,20,10,80
0.1,16.8,3.6826e-06,20,10,80
0.1,17.0,3.7334e-06,20,10,80
0.1,17.2,3.784e-06,20,10,80
0.1,17.4,3.8343e-06,20,10,80
0.1,17.6,3.8844e-06,20,10,80
0.1,17.8,3.9343e-06,20,10,80
0.1,18.0,3.9839e-06,20,10,80
0.1,18.2,4.0333e-06,20,10,80
0.1,18.4,4.0825e-06,20,10,80
0.1,18.6,4.1314e-06,20,10,80
0.1,18.8,4.18e-06,20,10,80
0.1,19.0,4.2284e-06,20,10,80
0.1,19.2,4.2766e-06,20,10,80
0.1,19.4,4.3245e-06,20,10,80
0.1,19.6,4.3722e-06,20,10,80
0.1,19.8,4.4197e-06,20,10,80
0.1,20.0,4.4669e-06,20,10,80
