Vds,Vgs,Ids,W,L,T
0.1,-20.0,1.2747e-11,50,8,80
0.1,-19.8,1.2747e-11,50,8,80
0.1,-19.6,1.2747e-11,50,8,80
0.1,-19.4,1.2747e-11,50,8,80
0.1,-19.2,1.2747e-11,50,8,80
0.1,-19.0,1.2747e-11,50,8,80
0.1,-18.8,1.2747e-11,50,8,80
0.1,-18.6,1.2747e-11,50,8,80
0.1,-18.4,1.2747e-11,50,8,80
0.1,-18.2,1.2747e-11,50,8,80
0.1,-18.0,1.2747e-11,50,8,80
0.1,-17.8,1.2747e-11,50,8,80
0.1,-17.6,1.2747e-11,50,8,80
0.1,-17.4,1.2747e-11,50,8,80
0.1,-17.2,1.2747e-11,50,8,80
0.1,-17.0,1.2747e-11,50,8,80
0.1,-16.8,1.2747e-11,50,8,80
0.1,-16.6,1.2747e-11,50,8,80
0.1,-16.4,1.2747e-11,50,8,80
0.1,-16.2,1.2747e-11,50,8,80
0.1,-16.0,1.2747e-11,50,8,80
0.1,-15.8,1.2747e-11,50,8,80
0.1,-15.6,1.2747e-11,50,8,80
0.1,-15.4,1.2747e-11,50,8,80
0.1,-15.2,1.2747e-11,50,8,80
0.1,-15.0,1.2747e-11,50,8,80
0.1,-14.8,1.2747e-11,50,8,80
0.1,-14.6,1.2747e-11,50,8,80
0.1,-14.4,1.2747e-11,50,8,80
0.1,-14.2,1.2747e-11,50,8,80
0.1,-14.0,1.2747e-11,50,8,80
0.1,-13.8,1.2747e-11,50,8,80
0.1,-13.6,1.2747e-11,50,8,80
0.1,-13.4,1.2747e-11,50,8,80
0.1,-13.2,1.2747e-11,50,8,80
0.1,-13.0,1.2747e-11,50,8,80
0.1,-12.8,1.2747e-11,50,8,80
0.1,-12.6,1.2747e-11,50,8,80
0.1,-12.4,1.2747e-11,50,8,80
0.1,-12.2,1.2747e-11,50,8,80
0.1,-12.0,1.2747e-11,50,8,80
0.1,-11.8,1.2747e-11,50,8,80
0.1,-11.6,1.2747e-11,50,8,80
0.1,-11.4,1.2747e-11,50,8,80
0.1,-11.2,1.2747e-11,50,8,80
0.1,-11.0,1.2747e-11,50,8,80
0.1,-10.8,1.2747e-11,50,8,80
0.1,-10.6,1.2747e-11,50,8,80
0.1,-10.4,1.2747e-11,50,8,80
0.1,-10.2,1.2747e-11,50,8,80
0.1,-10.0,1.2747e-11,50,8,80
0.1,-9.8,1.2747e-11,50,8,80
0.1,-9.6,1.2747e-11,50,8,80
0.1,-9.4,1.2747e-11,50,8,80
0.1,-9.2,1.2747e-11,50,8,80
0.1,-9.0,1.2747e-11,50,8,80
0.1,-8.8,1.2747e-11,50,8,80
0.1,-8.6,1.2747e-11,50,8,80
0.1,-8.4,1.2747e-11,50,8,80
0.1,-8.2,1.2747e-11,50,8,80
0.1,-8.0,1.2747e-11,50,8,80
0.1,-7.8,1.2747e-11,50,8,80
0.1,-7.6,1.2747e-11,50,8,80
0.1,-7.4,1.2747e-11,50,8,80
0.1,-7.2,1.2747e-11,50,8,80
0.1,-7.0,1.2747e-11,50,8,80
0.1,-6.8,1.2747e-11,50,8,80
0.1,-6.6,1.2747e-11,50,8,80
0.1,-6.4,1.2747e-11,50,8,80
0.1,-6.2,1.2747e-11,50,8,80
0.1,-6.0,1.2747e-11,50,8,80
0.1,-5.8,1.2747e-11,50,8,80
0.1,-5.6,1.2747e-11,50,8,80
0.1,-5.4,1.2747e-11,50,8,80
0.1,-5.2,1.2747e-11,50,8,80
0.1,-5.0,1.2747e-11,50,8,80
0.1,-4.8,1.2747e-11,50,8,80
0.1,-4.6,1.2747e-11,50,8,80
0.1,-4.4,1.2747e-11,50,8,80
0.1,-4.2,1.2747e-11,50,8,80
0.1,-4.0,1.2747e-11,50,8,80
0.1,-3.8,1.2747e-11,50,8,80
0.1,-3.6,1.2747e-11,50,8,80
0.1,-3.4,1.2747e-11,50,8,80
0.1,-3.2,1.2747e-11,50,8,80
0.1,-3.0,1.2747e-11,50,8,80
0.1,-2.8,1.2747e-11,50,8,80
0.1,-2.6,1.2747e-11,50,8,80
0.1,-2.4,1.2747e-11,50,8,80
0.1,-2.2,1.2747e-11,50,8,80
0.1,-2.0,1.2747e-11,50,8,80
0.1,-1.8,1.2747e-11,50,8,80
0.1,-1.6,1.2747e-11,50,8,80
0.1,-1.4,1.2747e-11,50,8,80
0.1,-1.2,1.2747e-11,50,8,80
0.1,-1.0,1.2747e-11,50,8,80
0.1,-0.8,1.2748e-11,50,8,80
0.1,-0.6,1.2752e-11,50,8,80
0.1,-0.4,1.2802e-11,50,8,80
0.1,-0.2,1.337e-11,50,8,80
0.1,-3.7581e-14,1.9923e-11,50,8,80
0.1,0.2,9.5251e-11,50,8,80
0.1,0.4,9.2339e-10,50,8,80
0.1,0.6,7.3665e-09,50,8,80
0.1,0.8,2.6759e-08,50,8,80
0.1,1.0,5.4645e-08,50,8,80
0.1,1.2,8.7885e-08,50,8,80
0.1,1.4,1.2641e-07,50,8,80
0.1,1.6,1.7055e-07,50,8,80
0.1,1.8,2.2055e-07,50,8,80
0.1,2.0,2.766e-07,50,8,80
0.1,2.2,3.3875e-07,50,8,80
0.1,2.4,4.0699e-07,50,8,80
0.1,2.6,4.8126e-07,50,8,80
0.1,2.8,5.6144e-07,50,8,80
0.1,3.0,6.4737e-07,50,8,80
0.1,3.2,7.3889e-07,50,8,80
0.1,3.4,8.358e-07,50,8,80
0.1,3.6,9.3791e-07,50,8,80
0.1,3.8,1.045e-06,50,8,80
0.1,4.0,1.1569e-06,50,8,80
0.1,4.2,1.2733e-06,50,8,80
0.1,4.4,1.3941e-06,50,8,80
0.1,4.6,1.519e-06,50,8,80
0.1,4.8,1.6478e-06,50,8,80
0.1,5.0,1.7804e-06,50,8,80
0.1,5.2,1.9165e-06,50,8,80
0.1,5.4,2.0559e-06,50,8,80
0.1,5.6,2.1984e-06,50,8,80
0.1,5.8,2.3439e-06,50,8,80
0.1,6.0,2.4922e-06,50,8,80
0.1,6.2,2.643e-06,50,8,80
0.1,6.4,2.7963e-06,50,8,80
0.1,6.6,2.9517e-06,50,8,80
0.1,6.8,3.1093e-06,50,8,80
0.1,7.0,3.2688e-06,50,8,80
0.1,7.2,3.4301e-06,50,8,80
0.1,7.4,3.5931e-06,50,8,80
0.1,7.6,3.7575e-06,50,8,80
0.1,7.8,3.9233e-06,50,8,80
0.1,8.0,4.0904e-06,50,8,80
0.1,8.2,4.2586e-06,50,8,80
0.1,8.4,4.4278e-06,50,8,80
0.1,8.6,4.598e-06,50,8,80
0.1,8.8,4.769e-06,50,8,80
0.1,9.0,4.9406e-06,50,8,80
0.1,9.2,5.1129e-06,50,8,80
0.1,9.4,5.2858e-06,50,8,80
0.1,9.6,5.4591e-06,50,8,80
0.1,9.8,5.6328e-06,50,8,80
0.1,10.0,5.8068e-06,50,8,80
0.1,10.2,5.981e-06,50,8,80
0.1,10.4,6.1554e-06,50,8,80
0.1,10.6,6.3298e-06,50,8,80
0.1,10.8,6.5044e-06,50,8,80
0.1,11.0,6.6789e-06,50,8,80
0.1,11.2,6.8534e-06,50,8,80
0.1,11.4,7.0277e-06,50,8,80
0.1,11.6,7.2019e-06,50,8,80
0.1,11.8,7.3759e-06,50,8,80
0.1,12.0,7.5497e-06,50,8,80
0.1,12.2,7.7232e-06,50,8,80
0.1,12.4,7.8964e-06,50,8,80
0.1,12.6,8.0692e-06,50,8,80
0.1,12.8,8.2416e-06,50,8,80
0.1,13.0,8.4136e-06,50,8,80
0.1,13.2,8.5852e-06,50,8,80
0.1,13.4,8.7563e-06,50,8,80
0.1,13.6,8.9269e-06,50,8,80
0.1,13.8,9.097e-06,50,8,80
