Vds,Vgs,Ids,W,L,T
0.1,-20.0,9.4246e-13,1000,12,0
0.1,-19.8,9.4246e-13,1000,12,0
0.1,-19.6,9.4246e-13,1000,12,0
0.1,-19.4,9.4246e-13,1000,12,0
0.1,-19.2,9.4246e-13,1000,12,0
0.1,-19.0,9.4246e-13,1000,12,0
0.1,-18.8,9.4246e-13,1000,12,0
0.1,-18.6,9.4246e-13,1000,12,0
0.1,-18.4,9.4246e-13,1000,12,0
0.1,-18.2,9.4246e-13,1000,12,0
0.1,-18.0,9.4246e-13,1000,12,0
0.1,-17.8,9.4246e-13,1000,12,0
0.1,-17.6,9.4246e-13,1000,12,0
0.1,-17.4,9.4246e-13,1000,12,0
0.1,-17.2,9.4246e-13,1000,12,0
0.1,-17.0,9.4246e-13,1000,12,0
0.1,-16.8,9.4246e-13,1000,12,0
0.1,-16.6,9.4246e-13,1000,12,0
0.1,-16.4,9.4246e-13,1000,12,0
0.1,-16.2,9.4246e-13,1000,12,0
0.1,-16.0,9.4246e-13,1000,12,0
0.1,-15.8,9.4246e-13,1000,12,0
0.1,-15.6,9.4246e-13,1000,12,0
0.1,-15.4,9.4246e-13,1000,12,0
0.1,-15.2,9.4246e-13,1000,12,0
0.1,-15.0,9.4246e-13,1000,12,0
0.1,-14.8,9.4246e-13,1000,12,0
0.1,-14.6,9.4246e-13,1000,12,0
0.1,-14.4,9.4246e-13,1000,12,0
0.1,-14.2,9.4246e-13,1000,12,0
0.1,-14.0,9.4246e-13,1000,12,0
0.1,-13.8,9.4246e-13,1000,12,0
0.1,-13.6,9.4246e-13,1000,12,0
0.1,-13.4,9.4246e-13,1000,12,0
0.1,-13.2,9.4246e-13,1000,12,0
0.1,-13.0,9.4246e-13,1000,12,0
0.1,-12.8,9.4246e-13,1000,12,0
0.1,-12.6,9.4246e-13,1000,12,0
0.1,-12.4,9.4246e-13,1000,12,0
0.1,-12.2,9.4246e-13,1000,12,0
0.1,-12.0,9.4246e-13,1000,12,0
0.1,-11.8,9.4246e-13,1000,12,0
0.1,-11.6,9.4246e-13,1000,12,0
0.1,-11.4,9.4246e-13,1000,12,0
0.1,-11.2,9.4246e-13,1000,12,0
0.1,-11.0,9.4246e-13,1000,12,0
0.1,-10.8,9.4246e-13,1000,12,0
0.1,-10.6,9.4246e-13,1000,12,0
0.1,-10.4,9.4246e-13,1000,12,0
0.1,-10.2,9.4246e-13,1000,12,0
0.1,-10.0,9.4246e-13,1000,12,0
0.1,-9.8,9.4246e-13,1000,12,0
0.1,-9.6,9.4246e-13,1000,12,0
0.1,-9.4,9.4246e-13,1000,12,0
0.1,-9.2,9.4246e-13,1000,12,0
0.1,-9.0,9.4246e-13,1000,12,0
0.1,-8.8,9.4246e-13,1000,12,0
0.1,-8.6,9.4246e-13,1000,12,0
0.1,-8.4,9.4246e-13,1000,12,0
0.1,-8.2,9.4246e-13,1000,12,0
0.1,-8.0,9.4246e-13,1000,12,0
0.1,-7.8,9.4246e-13,1000,12,0
0.1,-7.6,9.4246e-13,1000,12,0
0.1,-7.4,9.4246e-13,1000,12,0
0.1,-7.2,9.4246e-13,1000,12,0
0.1,-7.0,9.4246e-13,1000,12,0
0.1,-6.8,9.4246e-13,1000,12,0
0.1,-6.6,9.4246e-13,1000,12,0
0.1,-6.4,9.4246e-13,1000,12,0
0.1,-6.2,9.4246e-13,1000,12,0
0.1,-6.0,9.4246e-13,1000,12,0
0.1,-5.8,9.4246e-13,1000,12,0
0.1,-5.6,9.4246e-13,1000,12,0
0.1,-5.4,9.4246e-13,1000,12,0
0.1,-5.2,9.4246e-13,1000,12,0
0.1,-5.0,9.4246e-13,1000,12,0
0.1,-4.8,9.4246e-13,1000,12,0
0.1,-4.6,9.4246e-13,1000,12,0
0.1,-4.4,9.4246e-13,1000,12,0
0.1,-4.2,9.4246e-13,1000,12,0
0.1,-4.0,9.4246e-13,1000,12,0
0.1,-3.8,9.4246e-13,1000,12,0
0.1,-3.6,9.4246e-13,1000,12,0
0.1,-3.4,9.4246e-13,1000,12,0
0.1,-3.2,9.4246e-13,1000,12,0
0.1,-3.0,9.4246e-13,1000,12,0
0.1,-2.8,9.4246e-13,1000,12,0
0.1,-2.6,9.4246e-13,1000,12,0
0.1,-2.4,9.4246e-13,1000,12,0
0.1,-2.2,9.4246e-13,1000,12,0
0.1,-2.0,9.4246e-13,1000,12,0
0.1,-1.8,9.4246e-13,1000,12,0
0.1,-1.6,9.4246e-13,1000,12,0
0.1,-1.4,9.4246e-13,1000,12,0
0.1,-1.2,9.4246e-13,1000,12,0
0.1,-1.0,9.4246e-13,1000,12,0
0.1,-0.8,9.4248e-13,1000,12,0
0.1,-0.6,9.4275e-13,1000,12,0
0.1,-0.4,9.4937e-13,1000,12,0
0.1,-0.2,1.1077e-12,1000,12,0
0.1,-3.7581e-14,4.9198e-12,1000,12,0
0.1,0.2,9.715e-11,1000,12,0
0.1,0.4,2.3122e-09,1000,12,0
0.1,0.6,4.4763e-08,1000,12,0
0.1,0.8,2.7984e-07,1000,12,0
0.1,1.0,6.6635e-07,1000,12,0
0.1,1.2,1.147e-06,1000,12,0
0.1,1.4,1.7258e-06,1000,12,0
0.1,1.6,2.4094e-06,1000,12,0
0.1,1.8,3.2017e-06,1000,12,0
0.1,2.0,4.1038e-06,1000,12,0
0.1,2.2,5.1147e-06,1000,12,0
0.1,2.4,6.2319e-06,1000,12,0
0.1,2.6,7.4518e-06,1000,12,0
0.1,2.8,8.7703e-06,1000,12,0
0.1,3.0,1.0183e-05,1000,12,0
0.1,3.2,1.1684e-05,1000,12,0
0.1,3.4,1.327e-05,1000,12,0
0.1,3.6,1.4935e-05,1000,12,0
0.1,3.8,1.6675e-05,1000,12,0
0.1,4.0,1.8484e-05,1000,12,0
0.1,4.2,2.0359e-05,1000,12,0
0.1,4.4,2.2295e-05,1000,12,0
0.1,4.6,2.4288e-05,1000,12,0
0.1,4.8,2.6334e-05,1000,12,0
0.1,5.0,2.8428e-05,1000,12,0
0.1,5.2,3.0568e-05,1000,12,0
0.1,5.4,3.2749e-05,1000,12,0
0.1,5.6,3.4969e-05,1000,12,0
0.1,5.8,3.7224e-05,1000,12,0
0.1,6.0,3.9511e-05,1000,12,0
0.1,6.2,4.1828e-05,1000,12,0
0.1,6.4,4.4171e-05,1000,12,0
0.1,6.6,4.6538e-05,1000,12,0
0.1,6.8,4.8926e-05,1000,12,0
0.1,7.0,5.1334e-05,1000,12,0
0.1,7.2,5.3759e-05,1000,12,0
0.1,7.4,5.6199e-05,1000,12,0
0.1,7.6,5.8652e-05,1000,12,0
0.1,7.8,6.1116e-05,1000,12,0
0.1,8.0,6.359e-05,1000,12,0
0.1,8.2,6.6072e-05,1000,12,0
0.1,8.4,6.8561e-05,1000,12,0
0.1,8.6,7.1055e-05,1000,12,0
0.1,8.8,7.3552e-05,1000,12,0
0.1,9.0,7.6052e-05,1000,12,0
0.1,9.2,7.8554e-05,1000,12,0
0.1,9.4,8.1056e-05,1000,12,0
0.1,9.6,8.3557e-05,1000,12,0
0.1,9.8,8.6057e-05,1000,12,0
0.1,10.0,8.8555e-05,1000,12,0
0.1,10.2,9.1049e-05,1000,12,0
0.1,10.4,9.3539e-05,1000,12,0
0.1,10.6,9.6024e-05,1000,12,0
0.1,10.8,9.8504e-05,1000,12,0
0.1,11.0,0.00010098,1000,12,0
0.1,11.2,0.00010345,1000,12,0
0.1,11.4,0.00010591,1000,12,0
0.1,11.6,0.00010836,1000,12,0
0.1,11.8,0.0001108,1000,12,0
0.1,12.0,0.00011324,1000,12,0
0.1,12.2,0.00011567,1000,12,0
0.1,12.4,0.00011809,1000,12,0
0.1,12.6,0.0001205,1000,12,0
0.1,12.8,0.00012289,1000,12,0
0.1,13.0,0.00012528,1000,12,0
0.1,13.2,0.00012766,1000,12,0
0.1,13.4,0.00013003,1000,12,0
0.1,13.6,0.00013239,1000,12,0
0.1,13.8,0.00013473,1000,12,0
