Vds,Vgs,Ids,W,L,T
0.1,-20.0,4.7123e-14,50,10,0
0.1,-19.8,4.7123e-14,50,10,0
0.1,-19.6,4.7123e-14,50,10,0
0.1,-19.4,4.7123e-14,50,10,0
0.1,-19.2,4.7123e-14,50,10,0
0.1,-19.0,4.7123e-14,50,10,0
0.1,-18.8,4.7123e-14,50,10,0
0.1,-18.6,4.7123e-14,50,10,0
0.1,-18.4,4.7123e-14,50,10,0
0.1,-18.2,4.7123e-14,50,10,0
0.1,-18.0,4.7123e-14,50,10,0
0.1,-17.8,4.7123e-14,50,10,0
0.1,-17.6,4.7123e-14,50,10,0
0.1,-17.4,4.7123e-14,50,10,0
0.1,-17.2,4.7123e-14,50,10,0
0.1,-17.0,4.7123e-14,50,10,0
0.1,-16.8,4.7123e-14,50,10,0
0.1,-16.6,4.7123e-14,50,10,0
0.1,-16.4,4.7123e-14,50,10,0
0.1,-16.2,4.7123e-14,50,10,0
0.1,-16.0,4.7123e-14,50,10,0
0.1,-15.8,4.7123e-14,50,10,0
0.1,-15.6,4.7123e-14,50,10,0
0.1,-15.4,4.7123e-14,50,10,0
0.1,-15.2,4.7123e-14,50,10,0
0.1,-15.0,4.7123e-14,50,10,0
0.1,-14.8,4.7123e-14,50,10,0
0.1,-14.6,4.7123e-14,50,10,0
0.1,-14.4,4.7123e-14,50,10,0
0.1,-14.2,4.7123e-14,50,10,0
0.1,-14.0,4.7123e-14,50,10,0
0.1,-13.8,4.7123e-14,50,10,0
0.1,-13.6,4.7123e-14,50,10,0
0.1,-13.4,4.7123e-14,50,10,0
0.1,-13.2,4.7123e-14,50,10,0
0.1,-13.0,4.7123e-14,50,10,0
0.1,-12.8,4.7123e-14,50,10,0
0.1,-12.6,4.7123e-14,50,10,0
0.1,-12.4,4.7123e-14,50,10,0
0.1,-12.2,4.7123e-14,50,10,0
0.1,-12.0,4.7123e-14,50,10,0
0.1,-11.8,4.7123e-14,50,10,0
0.1,-11.6,4.7123e-14,50,10,0
0.1,-11.4,4.7123e-14,50,10,0
0.1,-11.2,4.7123e-14,50,10,0
0.1,-11.0,4.7123e-14,50,10,0
0.1,-10.8,4.7123e-14,50,10,0
0.1,-10.6,4.7123e-14,50,10,0
0.1,-10.4,4.7123e-14,50,10,0
0.1,-10.2,4.7123e-14,50,10,0
0.1,-10.0,4.7123e-14,50,10,0
0.1,-9.8,4.7123e-14,50,10,0
