Vds,Vgs,Ids,W,L,T
0.1,-20.0,1.8849e-14,20,10,0
0.1,-19.8,1.8849e-14,20,10,0
0.1,-19.6,1.8849e-14,20,10,0
0.1,-19.4,1.8849e-14,20,10,0
0.1,-19.2,1.8849e-14,20,10,0
0.1,-19.0,1.8849e-14,20,10,0
0.1,-18.8,1.8849e-14,20,10,0
0.1,-18.6,1.8849e-14,20,10,0
0.1,-18.4,1.8849e-14,20,10,0
0.1,-18.2,1.8849e-14,20,10,0
0.1,-18.0,1.8849e-14,20,10,0
0.1,-17.8,1.8849e-14,20,10,0
0.1,-17.6,1.8849e-14,20,10,0
0.1,-17.4,1.8849e-14,20,10,0
0.1,-17.2,1.8849e-14,20,10,0
0.1,-17.0,1.8849e-14,20,10,0
0.1,-16.8,1.8849e-14,20,10,0
0.1,-16.6,1.8849e-14,20,10,0
0.1,-16.4,1.8849e-14,20,10,0
0.1,-16.2,1.8849e-14,20,10,0
0.1,-16.0,1.8849e-14,20,10,0
0.1,-15.8,1.8849e-14,20,10,0
0.1,-15.6,1.8849e-14,20,10,0
0.1,-15.4,1.8849e-14,20,10,0
0.1,-15.2,1.8849e-14,20,10,0
0.1,-15.0,1.8849e-14,20,10,0
0.1,-14.8,1.8849e-14,20,10,0
0.1,-14.6,1.8849e-14,20,10,0
0.1,-14.4,1.8849e-14,20,10,0
0.1,-14.2,1.8849e-14,20,10,0
0.1,-14.0,1.8849e-14,20,10,0
0.1,-13.8,1.8849e-14,20,10,0
0.1,-13.6,1.8849e-14,20,10,0
0.1,-13.4,1.8849e-14,20,10,0
0.1,-13.2,1.8849e-14,20,10,0
0.1,-13.0,1.8849e-14,20,10,0
0.1,-12.8,1.8849e-14,20,10,0
0.1,-12.6,1.8849e-14,20,10,0
0.1,-12.4,1.8849e-14,20,10,0
0.1,-12.2,1.8849e-14,20,10,0
0.1,-12.0,1.8849e-14,20,10,0
0.1,-11.8,1.8849e-14,20,10,0
0.1,-11.6,1.8849e-14,20,10,0
0.1,-11.4,1.8849e-14,20,10,0
0.1,-11.2,1.8849e-14,20,10,0
0.1,-11.0,1.8849e-14,20,10,0
0.1,-10.8,1.8849e-14,20,10,0
0.1,-10.6,1.8849e-14,20,10,0
0.1,-10.4,1.8849e-14,20,10,0
0.1,-10.2,1.8849e-14,20,10,0
0.1,-10.0,1.8849e-14,20,10,0
0.1,-9.8,1.8849e-14,20,10,0
0.1,-9.6,1.8849e-14,20,10,0
0.1,-9.4,1.8849e-14,20,10,0
0.1,-9.2,1.8849e-14,20,10,0
0.1,-9.0,1.8849e-14,20,10,0
0.1,-8.8,1.8849e-14,20,10,0
0.1,-8.6,1.8849e-14,20,10,0
0.1,-8.4,1.8849e-14,20,10,0
0.1,-8.2,1.8849e-14,20,10,0
0.1,-8.0,1.8849e-14,20,10,0
0.1,-7.8,1.8849e-14,20,10,0
0.1,-7.6,1.8849e-14,20,10,0
0.1,-7.4,1.8849e-14,20,10,0
0.1,-7.2,1.8849e-14,20,10,0
0.1,-7.0,1.8849e-14,20,10,0
0.1,-6.8,1.8849e-14,20,10,0
0.1,-6.6,1.8849e-14,20,10,0
0.1,-6.4,1.8849e-14,20,10,0
0.1,-6.2,1.8849e-14,20,10,0
0.1,-6.0,1.8849e-14,20,10,0
0.1,-5.8,1.8849e-14,20,10,0
0.1,-5.6,1.8849e-14,20,10,0
0.1,-5.4,1.8849e-14,20,10,0
0.1,-5.2,1.8849e-14,20,10,0
0.1,-5.0,1.8849e-14,20,10,0
0.1,-4.8,1.8849e-14,20,10,0
0.1,-4.6,1.8849e-14,20,10,0
0.1,-4.4,1.8849e-14,20,10,0
0.1,-4.2,1.8849e-14,20,10,0
0.1,-4.0,1.8849e-14,20,10,0
0.1,-3.8,1.8849e-14,20,10,0
0.1,-3.6,1.8849e-14,20,10,0
0.1,-3.4,1.8849e-14,20,10,0
0.1,-3.2,1.8849e-14,20,10,0
0.1,-3.0,1.8849e-14,20,10,0
0.1,-2.8,1.8849e-14,20,10,0
0.1,-2.6,1.8849e-14,20,10,0
0.1,-2.4,1.8849e-14,20,10,0
0.1,-2.2,1.8849e-14,20,10,0
0.1,-2.0,1.8849e-14,20,10,0
0.1,-1.8,1.8849e-14,20,10,0
0.1,-1.6,1.8849e-14,20,10,0
0.1,-1.4,1.8849e-14,20,10,0
0.1,-1.2,1.8849e-14,20,10,0
0.1,-1.0,1.8849e-14,20,10,0
0.1,-0.8,1.885e-14,20,10,0
0.1,-0.6,1.886e-14,20,10,0
0.1,-0.4,1.9102e-14,20,10,0
0.1,-0.2,2.486e-14,20,10,0
0.1,-3.7581e-14,1.6229e-13,20,10,0
0.1,0.2,3.4561e-12,20,10,0
0.1,0.4,8.1328e-11,20,10,0
0.1,0.6,1.4426e-09,20,10,0
0.1,0.8,7.6706e-09,20,10,0
0.1,1.0,1.7215e-08,20,10,0
0.1,1.2,2.8996e-08,20,10,0
0.1,1.4,4.314e-08,20,10,0
0.1,1.6,5.9801e-08,20,10,0
0.1,1.8,7.9064e-08,20,10,0
0.1,2.0,1.0095e-07,20,10,0
0.1,2.2,1.2543e-07,20,10,0
0.1,2.4,1.5244e-07,20,10,0
0.1,2.6,1.819e-07,20,10,0
0.1,2.8,2.137e-07,20,10,0
0.1,3.0,2.4774e-07,20,10,0
0.1,3.2,2.8391e-07,20,10,0
0.1,3.4,3.2208e-07,20,10,0
0.1,3.6,3.6215e-07,20,10,0
0.1,3.8,4.04e-07,20,10,0
0.1,4.0,4.4753e-07,20,10,0
0.1,4.2,4.9262e-07,20,10,0
0.1,4.4,5.3917e-07,20,10,0
0.1,4.6,5.8708e-07,20,10,0
0.1,4.8,6.3627e-07,20,10,0
0.1,5.0,6.8663e-07,20,10,0
0.1,5.2,7.3807e-07,20,10,0
0.1,5.4,7.9053e-07,20,10,0
0.1,5.6,8.4391e-07,20,10,0
0.1,5.8,8.9814e-07,20,10,0
0.1,6.0,9.5315e-07,20,10,0
0.1,6.2,1.0089e-06,20,10,0
0.1,6.4,1.0652e-06,20,10,0
0.1,6.6,1.1222e-06,20,10,0
0.1,6.8,1.1796e-06,20,10,0
0.1,7.0,1.2376e-06,20,10,0
0.1,7.2,1.2959e-06,20,10,0
0.1,7.4,1.3546e-06,20,10,0
0.1,7.6,1.4137e-06,20,10,0
0.1,7.8,1.473e-06,20,10,0
0.1,8.0,1.5326e-06,20,10,0
0.1,8.2,1.5923e-06,20,10,0
0.1,8.4,1.6522e-06,20,10,0
0.1,8.6,1.7123e-06,20,10,0
0.1,8.8,1.7724e-06,20,10,0
0.1,9.0,1.8326e-06,20,10,0
0.1,9.2,1.8928e-06,20,10,0
0.1,9.4,1.9531e-06,20,10,0
0.1,9.6,2.0133e-06,20,10,0
0.1,9.8,2.0735e-06,20,10,0
0.1,10.0,2.1337e-06,20,10,0
0.1,10.2,2.1937e-06,20,10,0
0.1,10.4,2.2537e-06,20,10,0
0.1,10.6,2.3136e-06,20,10,0
0.1,10.8,2.3733e-06,20,10,0
0.1,11.0,2.4329e-06,20,10,0
0.1,11.2,2.4923e-06,20,10,0
0.1,11.4,2.5516e-06,20,10,0
0.1,11.6,2.6107e-06,20,10,0
0.1,11.8,2.6696e-06,20,10,0
0.1,12.0,2.7283e-06,20,10,0
0.1,12.2,2.7867e-06,20,10,0
0.1,12.4,2.845e-06,20,10,0
0.1,12.6,2.903e-06,20,10,0
0.1,12.8,2.9608e-06,20,10,0
0.1,13.0,3.0184e-06,20,10,0
0.1,13.2,3.0757e-06,20,10,0
0.1,13.4,3.1327e-06,20,10,0
0.1,13.6,3.1895e-06,20,10,0
0.1,13.8,3.2461e-06,20,10,0
0.1,14.0,3.3023e-06,20,10,0
0.1,14.2,3.3583e-06,20,10,0
0.1,14.4,3.414e-06,20,10,0
0.1,14.6,3.4695e-06,20,10,0
0.1,14.8,3.5246e-06,20,10,0
0.1,15.0,3.5795e-06,20,10,0
0.1,15.2,3.6341e-06,20,10,0
0.1,15.4,3.6884e-06,20,10,0
0.1,15.6,3.7424e-06,20,10,0
0.1,15.8,3.7961e-06,20,10,0
0.1,16.0,3.8495e-06,20,10,0
0.1,16.2,3.9027e-06,20,10,0
0.1,16.4,3.9555e-06,20,10,0
0.1,16.6,4.0081e-06,20,10,0
0.1,16.8,4.0603e-06,20,10,0
0.1,17.0,4.1123e-06,20,10,0
0.1,17.2,4.1639e-06,20,10,0
0.1,17.4,4.2153e-06,20,10,0
0.1,17.6,4.2664e-06,20,10,0
0.1,17.8,4.3172e-06,20,10,0
0.1,18.0,4.3677e-06,20,10,0
0.1,18.2,4.4179e-06,20,10,0
0.1,18.4,4.4678e-06,20,10,0
0.1,18.6,4.5174e-06,20,10,0
0.1,18.8,4.5667e-06,20,10,0
0.1,19.0,4.6157e-06,20,10,0
0.1,19.2,4.6645e-06,20,10,0
0.1,19.4,4.7129e-06,20,10,0
0.1,19.6,4.7611e-06,20,10,0
0.1,19.8,4.809e-06,20,10,0
0.1,20.0,4.8566e-06,20,10,0
1,-20.0,1.9123e-14,20,10,0
1,-19.8,1.9123e-14,20,10,0
1,-19.6,1.9123e-14,20,10,0
1,-19.4,1.9123e-14,20,10,0
1,-19.2,1.9123e-14,20,10,0
