Vds,Vgs,Ids,W,L,T
0.1,-20.0,3.755e-13,50,8,25
0.1,-19.8,3.755e-13,50,8,25
0.1,-19.6,3.755e-13,50,8,25
0.1,-19.4,3.755e-13,50,8,25
0.1,-19.2,3.755e-13,50,8,25
0.1,-19.0,3.755e-13,50,8,25
0.1,-18.8,3.755e-13,50,8,25
0.1,-18.6,3.755e-13,50,8,25
0.1,-18.4,3.755e-13,50,8,25
0.1,-18.2,3.755e-13,50,8,25
0.1,-18.0,3.755e-13,50,8,25
0.1,-17.8,3.755e-13,50,8,25
0.1,-17.6,3.755e-13,50,8,25
0.1,-17.4,3.755e-13,50,8,25
0.1,-17.2,3.755e-13,50,8,25
0.1,-17.0,3.755e-13,50,8,25
0.1,-16.8,3.755e-13,50,8,25
0.1,-16.6,3.755e-13,50,8,25
0.1,-16.4,3.755e-13,50,8,25
0.1,-16.2,3.755e-13,50,8,25
0.1,-16.0,3.755e-13,50,8,25
0.1,-15.8,3.755e-13,50,8,25
0.1,-15.6,3.755e-13,50,8,25
0.1,-15.4,3.755e-13,50,8,25
0.1,-15.2,3.755e-13,50,8,25
0.1,-15.0,3.755e-13,50,8,25
0.1,-14.8,3.755e-13,50,8,25
0.1,-14.6,3.755e-13,50,8,25
0.1,-14.4,3.755e-13,50,8,25
0.1,-14.2,3.755e-13,50,8,25
0.1,-14.0,3.755e-13,50,8,25
0.1,-13.8,3.755e-13,50,8,25
0.1,-13.6,3.755e-13,50,8,25
0.1,-13.4,3.755e-13,50,8,25
0.1,-13.2,3.755e-13,50,8,25
0.1,-13.0,3.755e-13,50,8,25
0.1,-12.8,3.755e-13,50,8,25
0.1,-12.6,3.755e-13,50,8,25
0.1,-12.4,3.755e-13,50,8,25
0.1,-12.2,3.755e-13,50,8,25
0.1,-12.0,3.755e-13,50,8,25
0.1,-11.8,3.755e-13,50,8,25
0.1,-11.6,3.755e-13,50,8,25
0.1,-11.4,3.755e-13,50,8,25
0.1,-11.2,3.755e-13,50,8,25
0.1,-11.0,3.755e-13,50,8,25
0.1,-10.8,3.755e-13,50,8,25
0.1,-10.6,3.755e-13,50,8,25
0.1,-10.4,3.755e-13,50,8,25
0.1,-10.2,3.755e-13,50,8,25
0.1,-10.0,3.755e-13,50,8,25
0.1,-9.8,3.755e-13,50,8,25
0.1,-9.6,3.755e-13,50,8,25
0.1,-9.4,3.755e-13,50,8,25
0.1,-9.2,3.755e-13,50,8,25
0.1,-9.0,3.755e-13,50,8,25
0.1,-8.8,3.755e-13,50,8,25
0.1,-8.6,3.755e-13,50,8,25
0.1,-8.4,3.755e-13,50,8,25
0.1,-8.2,3.755e-13,50,8,25
0.1,-8.0,3.755e-13,50,8,25
0.1,-7.8,3.755e-13,50,8,25
0.1,-7.6,3.755e-13,50,8,25
0.1,-7.4,3.755e-13,50,8,25
0.1,-7.2,3.755e-13,50,8,25
0.1,-7.0,3.755e-13,50,8,25
0.1,-6.8,3.755e-13,50,8,25
0.1,-6.6,3.755e-13,50,8,25
0.1,-6.4,3.755e-13,50,8,25
0.1,-6.2,3.755e-13,50,8,25
0.1,-6.0,3.755e-13,50,8,25
0.1,-5.8,3.755e-13,50,8,25
0.1,-5.6,3.755e-13,50,8,25
0.1,-5.4,3.755e-13,50,8,25
0.1,-5.2,3.755e-13,50,8,25
0.1,-5.0,3.755e-13,50,8,25
0.1,-4.8,3.755e-13,50,8,25
0.1,-4.6,3.755e-13,50,8,25
0.1,-4.4,3.755e-13,50,8,25
0.1,-4.2,3.755e-13,50,8,25
0.1,-4.0,3.755e-13,50,8,25
0.1,-3.8,3.755e-13,50,8,25
0.1,-3.6,3.755e-13,50,8,25
0.1,-3.4,3.755e-13,50,8,25
0.1,-3.2,3.755e-13,50,8,25
0.1,-3.0,3.755e-13,50,8,25
0.1,-2.8,3.755e-13,50,8,25
0.1,-2.6,3.755e-13,50,8,25
0.1,-2.4,3.755e-13,50,8,25
0.1,-2.2,3.755e-13,50,8,25
0.1,-2.0,3.755e-13,50,8,25
0.1,-1.8,3.755e-13,50,8,25
0.1,-1.6,3.755e-13,50,8,25
0.1,-1.4,3.755e-13,50,8,25
0.1,-1.2,3.755e-13,50,8,25
0.1,-1.0,3.755e-13,50,8,25
0.1,-0.8,3.7552e-13,50,8,25
0.1,-0.6,3.7582e-13,50,8,25
0.1,-0.4,3.8113e-13,50,8,25
0.1,-0.2,4.7696e-13,50,8,25
0.1,-3.7581e-14,2.2092e-12,50,8,25
0.1,0.2,3.356e-11,50,8,25
0.1,0.4,5.8199e-10,50,8,25
0.1,0.6,6.9449e-09,50,8,25
0.1,0.8,2.8029e-08,50,8,25
0.1,1.0,5.7942e-08,50,8,25
0.1,1.2,9.4141e-08,50,8,25
0.1,1.4,1.3694e-07,50,8,25
0.1,1.6,1.8677e-07,50,8,25
0.1,1.8,2.4388e-07,50,8,25
0.1,2.0,3.0836e-07,50,8,25
0.1,2.2,3.8019e-07,50,8,25
0.1,2.4,4.5925e-07,50,8,25
0.1,2.6,5.4534e-07,50,8,25
0.1,2.8,6.3824e-07,50,8,25
0.1,3.0,7.3768e-07,50,8,25
0.1,3.2,8.4338e-07,50,8,25
0.1,3.4,9.5504e-07,50,8,25
0.1,3.6,1.0724e-06,50,8,25
0.1,3.8,1.1951e-06,50,8,25
0.1,4.0,1.3229e-06,50,8,25
0.1,4.2,1.4555e-06,50,8,25
0.1,4.4,1.5927e-06,50,8,25
0.1,4.6,1.7341e-06,50,8,25
0.1,4.8,1.8795e-06,50,8,25
0.1,5.0,2.0286e-06,50,8,25
0.1,5.2,2.1812e-06,50,8,25
0.1,5.4,2.3371e-06,50,8,25
0.1,5.6,2.4961e-06,50,8,25
0.1,5.8,2.6578e-06,50,8,25
0.1,6.0,2.8221e-06,50,8,25
0.1,6.2,2.9888e-06,50,8,25
0.1,6.4,3.1577e-06,50,8,25
0.1,6.6,3.3286e-06,50,8,25
0.1,6.8,3.5014e-06,50,8,25
0.1,7.0,3.6758e-06,50,8,25
0.1,7.2,3.8518e-06,50,8,25
0.1,7.4,4.0291e-06,50,8,25
0.1,7.6,4.2076e-06,50,8,25
0.1,7.8,4.3871e-06,50,8,25
0.1,8.0,4.5677e-06,50,8,25
0.1,8.2,4.749e-06,50,8,25
0.1,8.4,4.9311e-06,50,8,25
0.1,8.6,5.1137e-06,50,8,25
0.1,8.8,5.2969e-06,50,8,25
0.1,9.0,5.4804e-06,50,8,25
0.1,9.2,5.6643e-06,50,8,25
0.1,9.4,5.8484e-06,50,8,25
0.1,9.6,6.0326e-06,50,8,25
0.1,9.8,6.2169e-06,50,8,25
0.1,10.0,6.4012e-06,50,8,25
0.1,10.2,6.5854e-06,50,8,25
0.1,10.4,6.7695e-06,50,8,25
0.1,10.6,6.9534e-06,50,8,25
0.1,10.8,7.1371e-06,50,8,25
0.1,11.0,7.3204e-06,50,8,25
0.1,11.2,7.5034e-06,50,8,25
0.1,11.4,7.6861e-06,50,8,25
0.1,11.6,7.8683e-06,50,8,25
0.1,11.8,8.05e-06,50,8,25
0.1,12.0,8.2313e-06,50,8,25
0.1,12.2,8.412e-06,50,8,25
0.1,12.4,8.5921e-06,50,8,25
0.1,12.6,8.7717e-06,50,8,25
0.1,12.8,8.9506e-06,50,8,25
0.1,13.0,9.1289e-06,50,8,25
0.1,13.2,9.3065e-06,50,8,25
0.1,13.4,9.4835e-06,50,8,25
0.1,13.6,9.6597e-06,50,8,25
0.1,13.8,9.8352e-06,50,8,25
0.1,14.0,1.001e-05,50,8,25
0.1,14.2,1.0184e-05,50,8,25
0.1,14.4,1.0357e-05,50,8,25
0.1,14.6,1.053e-05,50,8,25
0.1,14.8,1.0701e-05,50,8,25
0.1,15.0,1.0872e-05,50,8,25
0.1,15.2,1.1042e-05,50,8,25
0.1,15.4,1.1211e-05,50,8,25
0.1,15.6,1.138e-05,50,8,25
0.1,15.8,1.1547e-05,50,8,25
0.1,16.0,1.1714e-05,50,8,25
0.1,16.2,1.188e-05,50,8,25
0.1,16.4,1.2045e-05,50,8,25
0.1,16.6,1.2209e-05,50,8,25
0.1,16.8,1.2372e-05,50,8,25
0.1,17.0,1.2535e-05,50,8,25
0.1,17.2,1.2696e-05,50,8,25
0.1,17.4,1.2857e-05,50,8,25
0.1,17.6,1.3017e-05,50,8,25
0.1,17.8,1.3176e-05,50,8,25
0.1,18.0,1.3334e-05,50,8,25
0.1,18.2,1.3491e-05,50,8,25
0.1,18.4,1.3647e-05,50,8,25
0.1,18.6,1.3803e-05,50,8,25
0.1,18.8,1.3957e-05,50,8,25
0.1,19.0,1.4111e-05,50,8,25
0.1,19.2,1.4264e-05,50,8,25
0.1,19.4,1.4416e-05,50,8,25
0.1,19.6,1.4567e-05,50,8,25
0.1,19.8,1.4717e-05,50,8,25
0.1,20.0,1.4867e-05,50,8,25
