Vds,Vgs,Ids,W,L,T
1.0,0.8,3.5907e-08,35,12,0
5.0,0.8,3.8022e-08,35,12,0
10.0,0.8,4.1951e-08,35,12,0
20.0,0.6,1.4447e-08,35,12,0
30.0,0.6,3.5276e-08,35,12,0
0.1,1.0,2.2635e-08,35,12,25
1.0,0.8,3.7646e-08,35,12,25
5.0,0.8,4.0049e-08,35,12,25
10.0,0.8,4.4098e-08,35,12,25
20.0,0.6,1.5778e-08,35,12,25
30.0,0.6,3.7224e-08,35,12,25
0.1,1.2,3.6257e-08,35,12,80
1.0,0.8,4.1446e-08,35,12,80
5.0,0.8,4.4642e-08,35,12,80
10.0,0.8,4.8934e-08,35,12,80
20.0,0.6,1.8965e-08,35,12,80
30.0,0.6,4.1664e-08,35,12,80
0.1,1.0,1.2779e-07,50,5,0
1.0,0.6,1.0125e-07,50,5,0
5.0,0.6,1.1358e-07,50,5,0
10.0,0.6,1.4741e-07,50,5,0
20.0,0.4,1.2191e-07,50,5,0
30.0,-3.7581e-14,5.811e-08,50,5,0
0.1,1.0,1.2343e-07,50,5,25
1.0,0.6,1.0676e-07,50,5,25
5.0,0.6,1.2009e-07,50,5,25
10.0,0.6,1.5493e-07,50,5,25
20.0,0.4,1.2868e-07,50,5,25
30.0,-3.7581e-14,6.3009e-08,50,5,25
0.1,1.0,1.1582e-07,50,5,80
1.0,0.6,1.1905e-07,50,5,80
5.0,0.6,1.3499e-07,50,5,80
10.0,0.6,1.7186e-07,50,5,80
20.0,0.4,1.441e-07,50,5,80
30.0,-3.7581e-14,7.4668e-08,50,5,80
0.1,1.0,5.9797e-08,50,8,0
1.0,0.8,1.0886e-07,50,8,0
5.0,0.8,1.165e-07,50,8,0
10.0,0.6,3.2962e-08,50,8,0
20.0,0.6,7.399e-08,50,8,0
30.0,0.4,6.1135e-08,50,8,0
0.1,1.0,5.7942e-08,50,8,25
1.0,0.8,1.1333e-07,50,8,25
5.0,0.8,1.2188e-07,50,8,25
10.0,0.6,3.5892e-08,50,8,25
20.0,0.6,7.8129e-08,50,8,25
30.0,0.4,6.4895e-08,50,8,25
0.1,1.0,5.4645e-08,50,8,80
1.0,0.8,1.2282e-07,50,8,80
5.0,0.6,3.4655e-08,50,8,80
10.0,0.6,4.289e-08,50,8,80
20.0,0.6,8.7578e-08,50,8,80
30.0,0.4,7.3593e-08,50,8,80
0.1,1.0,4.3038e-08,50,10,0
1.0,0.8,7.1213e-08,50,10,0
5.0,0.8,7.5754e-08,50,10,0
10.0,0.8,8.4474e-08,50,10,0
20.0,0.6,3.6536e-08,50,10,0
30.0,0.6,8.8773e-08,50,10,0
0.1,1.0,4.1744e-08,50,10,25
1.0,0.8,7.4422e-08,50,10,25
5.0,0.8,7.9546e-08,50,10,25
10.0,0.8,8.8527e-08,50,10,25
20.0,0.6,3.9176e-08,50,10,25
30.0,0.6,9.295e-08,50,10,25
0.1,1.0,3.943e-08,50,10,80
1.0,0.8,8.1348e-08,50,10,80
5.0,0.8,8.8056e-08,50,10,80
10.0,0.8,9.7576e-08,50,10,80
20.0,0.6,4.5397e-08,50,10,80
30.0,0.4,2.6926e-08,50,10,80
0.1,1.0,3.3318e-08,50,12,0
1.0,0.8,5.1296e-08,50,12,0
5.0,0.8,5.4317e-08,50,12,0
10.0,0.8,5.993e-08,50,12,0
20.0,0.6,2.0639e-08,50,12,0
30.0,0.6,5.0394e-08,50,12,0
0.1,1.0,3.2336e-08,50,12,25
1.0,0.8,5.3779e-08,50,12,25
5.0,0.8,5.7212e-08,50,12,25
10.0,0.8,6.2997e-08,50,12,25
20.0,0.6,2.254e-08,50,12,25
30.0,0.6,5.3177e-08,50,12,25
0.1,1.2,5.1795e-08,50,12,80
1.0,0.8,5.9208e-08,50,12,80
5.0,0.8,6.3774e-08,50,12,80
10.0,0.8,6.9906e-08,50,12,80
20.0,0.6,2.7093e-08,50,12,80
30.0,0.6,5.9521e-08,50,12,80
0.1,1.0,2.5559e-07,100,5,0
1.0,0.6,2.0249e-07,100,5,0
5.0,0.6,2.2716e-07,100,5,0
10.0,0.6,2.9482e-07,100,5,0
20.0,0.4,2.4382e-07,100,5,0
30.0,-3.7581e-14,1.1622e-07,100,5,0
0.1,1.0,2.4687e-07,100,5,25
1.0,0.6,2.1353e-07,100,5,25
5.0,0.6,2.4018e-07,100,5,25
10.0,0.6,3.0986e-07,100,5,25
20.0,0.4,2.5735e-07,100,5,25
30.0,-3.7581e-14,1.2602e-07,100,5,25
0.1,1.0,2.3164e-07,100,5,80
1.0,0.6,2.381e-07,100,5,80
5.0,0.6,2.6998e-07,100,5,80
10.0,0.6,3.4371e-07,100,5,80
20.0,0.4,2.882e-07,100,5,80
30.0,-3.7581e-14,1.4934e-07,100,5,80
0.1,1.0,1.1959e-07,100,8,0
1.0,0.8,2.1772e-07,100,8,0
5.0,0.8,2.3301e-07,100,8,0
10.0,0.6,6.5923e-08,100,8,0
20.0,0.6,1.4798e-07,100,8,0
30.0,0.4,1.2227e-07,100,8,0
0.1,1.0,1.1588e-07,100,8,25
1.0,0.8,2.2665e-07,100,8,25
5.0,0.8,2.4376e-07,100,8,25
10.0,0.6,7.1783e-08,100,8,25
20.0,0.6,1.5626e-07,100,8,25
30.0,0.4,1.2979e-07,100,8,25
0.1,1.0,1.0929e-07,100,8,80
1.0,0.8,2.4564e-07,100,8,80
5.0,0.6,6.9309e-08,100,8,80
10.0,0.6,8.5779e-08,100,8,80
20.0,0.6,1.7516e-07,100,8,80
30.0,0.4,1.4719e-07,100,8,80
0.1,1.0,8.6076e-08,100,10,0
1.0,0.8,1.4243e-07,100,10,0
5.0,0.8,1.5151e-07,100,10,0
10.0,0.8,1.6895e-07,100,10,0
20.0,0.6,7.3072e-08,100,10,0
30.0,0.6,1.7755e-07,100,10,0
0.1,1.0,8.3487e-08,100,10,25
1.0,0.8,1.4884e-07,100,10,25
5.0,0.8,1.5909e-07,100,10,25
10.0,0.8,1.7705e-07,100,10,25
20.0,0.6,7.8352e-08,100,10,25
30.0,0.6,1.859e-07,100,10,25
0.1,1.0,7.8861e-08,100,10,80
1.0,0.8,1.627e-07,100,10,80
5.0,0.8,1.7611e-07,100,10,80
10.0,0.8,1.9515e-07,100,10,80
20.0,0.6,9.0794e-08,100,10,80
30.0,0.4,5.3852e-08,100,10,80
0.1,1.0,6.6635e-08,100,12,0
1.0,0.8,1.0259e-07,100,12,0
5.0,0.8,1.0863e-07,100,12,0
10.0,0.8,1.1986e-07,100,12,0
20.0,0.6,4.1277e-08,100,12,0
30.0,0.6,1.0079e-07,100,12,0
0.1,1.0,6.4671e-08,100,12,25
1.0,0.8,1.0756e-07,100,12,25
5.0,0.8,1.1442e-07,100,12,25
10.0,0.8,1.2599e-07,100,12,25
20.0,0.6,4.508e-08,100,12,25
30.0,0.6,1.0635e-07,100,12,25
0.1,1.2,1.0359e-07,100,12,80
1.0,0.8,1.1842e-07,100,12,80
5.0,0.8,1.2755e-07,100,12,80
10.0,0.8,1.3981e-07,100,12,80
20.0,0.6,5.4187e-08,100,12,80
30.0,0.6,1.1904e-07,100,12,80
0.1,1.0,2.5559e-06,1000,5,0
1.0,0.6,2.0249e-06,1000,5,0
5.0,0.6,2.2716e-06,1000,5,0
10.0,0.6,2.9482e-06,1000,5,0
20.0,0.4,2.4382e-06,1000,5,0
30.0,-3.7581e-14,1.1622e-06,1000,5,0
0.1,1.0,2.4687e-06,1000,5,25
1.0,0.6,2.1353e-06,1000,5,25
5.0,0.6,2.4018e-06,1000,5,25
10.0,0.6,3.0986e-06,1000,5,25
20.0,0.4,2.5735e-06,1000,5,25
30.0,-3.7581e-14,1.2602e-06,1000,5,25
0.1,1.0,2.3164e-06,1000,5,80
1.0,0.6,2.381e-06,1000,5,80
5.0,0.6,2.6998e-06,1000,5,80
10.0,0.6,3.4371e-06,1000,5,80
20.0,0.4,2.882e-06,1000,5,80
30.0,-3.7581e-14,1.4934e-06,1000,5,80
0.1,1.0,1.1959e-06,1000,8,0
1.0,0.8,2.1772e-06,1000,8,0
5.0,0.8,2.3301e-06,1000,8,0
10.0,0.6,6.5923e-07,1000,8,0
20.0,0.6,1.4798e-06,1000,8,0
